"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"CHFN","Charter Financial Corp.","18.63","281544608.16","n/a","2010","Finance","Savings Institutions","http://www.nasdaq.com/symbol/chfn",
"CHFC","Chemical Financial Corporation","52.63","3744329087.81","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/chfc",
"CHMG","Chemung Financial Corp","45.16","213960854.4","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/chmg",
"CCCR","China Commercial Credit, Inc.","2.77","49911048.33","n/a","2013","Finance","Major Banks","http://www.nasdaq.com/symbol/cccr",
"CO","China Cord Blood Corporation","11.31","1364039632.02","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/co",
"JRJC","China Finance Online Co. Limited","2.27","48168494.27","21219601","2004","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/jrjc",
"HGSH","China HGS Real Estate, Inc.","1.38","62169000","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/hgsh",
"CLDC","China Lending Corporation","3.12","74127509.04","n/a","2014","Finance","Diversified Financial Services","http://www.nasdaq.com/symbol/cldc",
"LFC","China Life Insurance Company Limited","15.31","86546526710","n/a","2003","Finance","Life Insurance","http://www.nasdaq.com/symbol/lfc",
"XRF","China Rapid Finance Limited","7.35","475583014.2","n/a","2017","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/xrf",
"CINF","Cincinnati Financial Corporation","76.7","12577451767.4","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/cinf",
"CIT","CIT Group Inc (DEL)","49.37","6686092505.02","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cit",
"BLW","Citigroup Inc.","16.13","596872165.02","n/a","2003","Finance","Major Banks","http://www.nasdaq.com/symbol/blw",
"C","Citigroup Inc.","75.64","206085423025.8","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/c",
"C^K","Citigroup Inc.","28.79","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/c^k",
"C^N","Citigroup Inc.","27.75","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/c^n",
"CZNC","Citizens & Northern Corp","25.36","308800934.48","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cznc",
"CZWI","Citizens Community Bancorp, Inc.","13.9999","82167821.0828","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/czwi",
"CFG","Citizens Financial Group, Inc.","37.49","18770159501.51","n/a","2014","Finance","Major Banks","http://www.nasdaq.com/symbol/cfg",
"CZFC","Citizens First Corporation","23.9499","60506476.5123","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/czfc",
"CIZN","Citizens Holding Company","25.1","122853932.9","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cizn",
"CIA","Citizens, Inc.","7.46","373610436.88","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/cia",
"CHCO","City Holding Company","72.82","1137246615.78","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/chco",
"CIVB","Civista Bancshares, Inc. ","22.74","231283514.46","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/civb",
"CIVBP","Civista Bancshares, Inc. ","66.6","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/civbp",
"CSBK","Clifton Bancorp Inc.","16.43","366373161.48","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/csbk",
"CME","CME Group Inc.","137.2","46635947940.4","n/a","2002","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/cme",
"CNA","CNA Financial Corporation","50.48","13680427655.76","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/cna",
"CCNE","CNB Financial Corporation","27.92","426763789.12","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ccne",
"CNO","CNO Financial Group, Inc.","24.04","4063278542.8","n/a","n/a","Finance","Accident &Health Insurance","http://www.nasdaq.com/symbol/cno",
"CWAY","Coastway Bancorp, Inc.","19.925","87519386.925","n/a","2014","Finance","Savings Institutions","http://www.nasdaq.com/symbol/cway",
"COBZ","CoBiz Financial Inc.","19.3","806315901.8","n/a","1998","Finance","Major Banks","http://www.nasdaq.com/symbol/cobz",
"CVLY","Codorus Valley Bancorp, Inc","31.76","268473409.68","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/cvly",
"COHN","Cohen & Company Inc.","10.55","13327741.15","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/cohn",
"CNS","Cohen & Steers Inc","40.78","1888246820.46","n/a","2004","Finance","Investment Managers","http://www.nasdaq.com/symbol/cns",
"CIGI","Colliers International Group Inc. ","51.15","1918942990.8","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/cigi",
"CBAN","Colony Bankcorp, Inc.","13.7","115617834.6","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cban",
"COLB","Columbia Banking System, Inc.","41.99","2451416972.29","n/a","1992","Finance","Major Banks","http://www.nasdaq.com/symbol/colb",
"CMA","Comerica Incorporated","76.92","13531066428","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cma",
"CBSH","Commerce Bancshares, Inc.","58.41","5935971155.4","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cbsh",
"CBSHP","Commerce Bancshares, Inc.","26.56","2433969130.24","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cbshp",
"CUBN","Commerce Union Bancshares, Inc.","23.47","184741335.54","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cubn",
"CBU","Community Bank System, Inc.","55.87","2823950435.01","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cbu",
"ESXB","Community Bankers Trust Corporation.","9.25","203844294.25","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/esxb",
"CFBI","Community First Bancshares, Inc.","13.03","98223397.5","n/a","2017","Finance","Savings Institutions","http://www.nasdaq.com/symbol/cfbi",
"CTBI","Community Trust Bancorp, Inc.","46.85","828047514","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ctbi",
"CWBC","Community West Bancshares","10.4","84861285.6","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cwbc",
"CNFR","Conifer Holdings, Inc.","7.15","54576443.35","n/a","2015","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/cnfr",
"CNOB","ConnectOne Bancorp, Inc.","24.8","793979861.6","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cnob",
"CTO","Consolidated-Tomoka Land Co.","61.5","346162528.5","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/cto",
"CNAC","Constellation Alpha Capital Corp.","9.72","180111600","n/a","2017","Finance","Business Services","http://www.nasdaq.com/symbol/cnac",
"CNACR","Constellation Alpha Capital Corp.","0.3","0","n/a","2017","Finance","Business Services","http://www.nasdaq.com/symbol/cnacr",
"CNACU","Constellation Alpha Capital Corp.","10.2","0","n/a","2017","Finance","Business Services","http://www.nasdaq.com/symbol/cnacu",
"CNACW","Constellation Alpha Capital Corp.","0.23","0","n/a","2017","Finance","Business Services","http://www.nasdaq.com/symbol/cnacw",
"CPSS","Consumer Portfolio Services, Inc.","4.79","108886361.43","n/a","1992","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/cpss",
"GYC","Corporate Asset Backed Corp CABCO","23.33","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/gyc",
"CRVL","CorVel Corp.","56.2","1054068935","n/a","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/crvl",
"ICBK","County Bancorp, Inc.","30.13","200098120.67","n/a","2015","Finance","Major Banks","http://www.nasdaq.com/symbol/icbk",
"COWN","Cowen Inc.","17.95","557779574.45","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/cown",
"COWNL","Cowen Inc.","26.55","0","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/cownl",
"CPF","CPB Inc.","32.44","987447226.28","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cpf",
"PMTS","CPI Card Group Inc.","1.13","62818987.12","n/a","2015","Finance","Finance Companies","http://www.nasdaq.com/symbol/pmts",
"BAP","Credicorp Ltd.","206.18","19459680760","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/bap",
"CACC","Credit Acceptance Corporation","286.96","5541275653.12","n/a","1992","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/cacc",
"CS","Credit Suisse Group","16.05","40979971189.65","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/cs",
"CRESY","Cresud S.A.C.I.F. y A.","18.35","705639432.75","38454465","1997","Finance","Real Estate","http://www.nasdaq.com/symbol/cresy",
"CUNB","CU Bancorp (CA)","38.15","680114585.15","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cunb",
"CFR","Cullen/Frost Bankers, Inc.","94.89","6094766196.45","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cfr",
"CUBI","Customers Bancorp, Inc","32.56","1000594327.04","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cubi",
"CUBS","Customers Bancorp, Inc","25.8312","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cubs",
"CVBF","CVB Financial Corporation","23.71","2611681134.69","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cvbf",
"CB","D/B/A Chubb Limited New","146.15","68020559945.85","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/cb",
"DKT","Deutsch Bk Contingent Cap Tr V","26.35","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/dkt",
"DB","Deutsche Bank AG","17.21","35545534000","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/db",
"DTK","Deutsche Bank AG","25.95","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/dtk",
"DXB","Deutsche Bank AG","25.4201","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/dxb",
"DHIL","Diamond Hill Investment Group, Inc.","213","735633201","n/a","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/dhil",
"DCOM","Dime Community Bancshares, Inc.","22.1","827572998.2","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/dcom",
"DFS","Discover Financial Services","65.75","24482140581","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/dfs",
"DNBF","DNB Financial Corp","33.25","141731084.25","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/dnbf",
"DGICA","Donegal Group, Inc.","15.92","434968118.56","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/dgica",
"DGICB","Donegal Group, Inc.","14.95","408465664.1","n/a","1986","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/dgicb",
"EAGL","Double Eagle Acquisition Corp.","10.1","631250000","n/a","2015","Finance","Business Services","http://www.nasdaq.com/symbol/eagl",
"EAGLU","Double Eagle Acquisition Corp.","10.7","0","n/a","2015","Finance","Business Services","http://www.nasdaq.com/symbol/eaglu",
"EAGLW","Double Eagle Acquisition Corp.","0.7","0","n/a","2015","Finance","Business Services","http://www.nasdaq.com/symbol/eaglw",
"DOTAU","Draper Oakwood Technology Acquisition, Inc.","10.17","0","n/a","2017","Finance","Business Services","http://www.nasdaq.com/symbol/dotau",
"DNB","Dun & Bradstreet Corporation (The)","117.97","4359847726.26","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/dnb",
"ETFC","E*TRADE Financial Corporation","43.95","12073499226","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/etfc",
"EBMT","Eagle Bancorp Montana, Inc.","19.1","72797911.9","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ebmt",
"EGBN","Eagle Bancorp, Inc.","68","2323832612","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/egbn",
"EFBI","Eagle Financial Bancorp, Inc.","15.85","25563006.8","n/a","2017","Finance","Savings Institutions","http://www.nasdaq.com/symbol/efbi",
"EWBC","East West Bancorp, Inc.","60.01","8670647227.06","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ewbc",
"EV","Eaton Vance Corporation","50.05","5836133252.95","n/a","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/ev",
"EHTH","eHealth, Inc.","24.86","460788229.22","n/a","2006","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/ehth",
"ELEC","Electrum Special Acquisition Corporation","10.2","224073753","n/a","2015","Finance","Business Services","http://www.nasdaq.com/symbol/elec",
"ELECU","Electrum Special Acquisition Corporation","10.5","230664157.5","n/a","2015","Finance","Business Services","http://www.nasdaq.com/symbol/elecu",
"ELECW","Electrum Special Acquisition Corporation","0.3499","0","n/a","2015","Finance","Business Services","http://www.nasdaq.com/symbol/elecw",
"ELVT","Elevate Credit, Inc.","7.26","302694613.98","n/a","2017","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/elvt",
"EFC","Ellington Financial LLC","15.67","503205961.99","n/a","2010","Finance","Real Estate","http://www.nasdaq.com/symbol/efc",
"ESBK","Elmira Savings Bank NY (The)","20.9","57598937","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/esbk",
"EMCI","EMC Insurance Group Inc.","28.2","602071551","n/a","1982","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/emci",
"EMCF","Emclaire Financial Corp","28.9","63751781.6","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/emcf",
"EIG","Employers Holdings Inc","46.4","1504055768","n/a","2007","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/eig",
"ECPG","Encore Capital Group Inc","45.65","1175074367.5","n/a","n/a","Finance","Finance Companies","http://www.nasdaq.com/symbol/ecpg",
"ENVA","Enova International, Inc.","13.85","466513677.3","n/a","2014","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/enva",
"ESGR","Enstar Group Limited","228.05","4430111614.7","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/esgr",
"ENFC","Entegra Financial Corp.","26.15","179223705.85","n/a","2014","Finance","Banks","http://www.nasdaq.com/symbol/enfc",
"EBTC","Enterprise Bancorp Inc","37.53","434786213.43","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ebtc",
"EFSC","Enterprise Financial Services Corporation","42.85","1005389421.45","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/efsc",
"EFX","Equifax, Inc.","111.34","13402275152.06","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/efx",
"EQFN","Equitable Financial Corp.","10.25","34531553","n/a","2015","Finance","Savings Institutions","http://www.nasdaq.com/symbol/eqfn",
"EQBK","Equity Bancshares, Inc.","36.17","441502558.23","n/a","2015","Finance","Major Banks","http://www.nasdaq.com/symbol/eqbk",
"ERIE","Erie Indemnity Company","118.73","6208376027.64","n/a","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/erie",
"ESQ","Esquire Financial Holdings, Inc.","16.05","117364180.5","n/a","2017","Finance","Commercial Banks","http://www.nasdaq.com/symbol/esq",
"ESSA","ESSA Bancorp, Inc.","15.73","182401053.12","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/essa",
"ESNT","Essent Group Ltd.","40.11","3747200581.11","n/a","2013","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/esnt",
"EEFT","Euronet Worldwide, Inc.","97.38","5115731511.24","n/a","1997","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/eeft",
"EVBN","Evans Bancorp, Inc.","43.25","206517322.75","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/evbn",
"EVR","Evercore Inc.","79","3101024999","n/a","2006","Finance","Investment Managers","http://www.nasdaq.com/symbol/evr",
"RE","Everest Re Group, Ltd.","225.01","9239758212.67","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/re",
"EVRI","Everi Holdings Inc.","8.12","542294809","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/evri",
"FNB","F.N.B. Corporation","14.01","4528418157.63","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fnb",
"FANH","Fanhua Inc.","15.01","548589142.44","36548244","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/fanh",
"FMAO","Farmers & Merchants Bancorp, Inc.","37.87","349962729.2","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fmao",
"FFKT","Farmers Capital Bank Corporation","42.65","320470564.6","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffkt",
"FMNB","Farmers National Banc Corp.","15.45","418359132.45","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fmnb",
"FBSS","Fauquier Bankshares, Inc.","20.25","76265226","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fbss",
"FBK","FB Financial Corporation","38.01","1158918894.42","n/a","2016","Finance","Major Banks","http://www.nasdaq.com/symbol/fbk",
"FFG","FBL Financial Group, Inc.","76.4","1904613647.2","n/a","1996","Finance","Life Insurance","http://www.nasdaq.com/symbol/ffg",
"FCB","FCB Financial Holdings, Inc.","49","2123447095","n/a","2014","Finance","Major Banks","http://www.nasdaq.com/symbol/fcb",
"AGM","Federal Agricultural Mortgage Corporation","74.16","786398795.28","n/a","n/a","Finance","Finance Companies","http://www.nasdaq.com/symbol/agm",
"FSAC","Federal Street Acquisition Corp.","9.75","112125000","n/a","2017","Finance","Business Services","http://www.nasdaq.com/symbol/fsac",
"FSACU","Federal Street Acquisition Corp.","10.29","0","n/a","2017","Finance","Business Services","http://www.nasdaq.com/symbol/fsacu",
"FSACW","Federal Street Acquisition Corp.","1.15","0","n/a","2017","Finance","Business Services","http://www.nasdaq.com/symbol/fsacw",
"FII","Federated Investors, Inc.","30.33","3077127541.62","n/a","1998","Finance","Investment Managers","http://www.nasdaq.com/symbol/fii",
"FNHC","Federated National Holding Company","15.69","203589705.78","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/fnhc",
"FGL","Fidelity and Guaranty Life","31.15","1819919187.8","n/a","2013","Finance","Life Insurance","http://www.nasdaq.com/symbol/fgl",
"FNF","Fidelity National Financial, Inc.","34.4","11625619973.6","n/a","2014","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/fnf",
"FNFV","Fidelity National Financial, Inc.","18.05","6100070945.45","n/a","2014","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/fnfv",
"LION","Fidelity Southern Corporation","23.4","624898872","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/lion",
"FSAM","Fifth Street Asset Management Inc.","3.95","197243921.5","n/a","2014","Finance","Investment Managers","http://www.nasdaq.com/symbol/fsam",
"FITB","Fifth Third Bancorp","28.19","20768301288.65","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fitb",
"FITBI","Fifth Third Bancorp","29.84","537120000","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fitbi",
"FNGN","Financial Engines, Inc.","36.8","2324115408","n/a","2010","Finance","Investment Managers","http://www.nasdaq.com/symbol/fngn",
"FISI","Financial Institutions, Inc.","29.45","445527139.2","n/a","1999","Finance","Major Banks","http://www.nasdaq.com/symbol/fisi",
"FNTE","FinTech Acquisition Corp. II","9.8113","234424658.0629","n/a","2017","Finance","Business Services","http://www.nasdaq.com/symbol/fnte",
"FNTEU","FinTech Acquisition Corp. II","10.45","0","n/a","2017","Finance","Business Services","http://www.nasdaq.com/symbol/fnteu",
"FNTEW","FinTech Acquisition Corp. II","1.3","0","n/a","2017","Finance","Business Services","http://www.nasdaq.com/symbol/fntew",
"FAC","First Acceptance Corporation","1.06","43671845.24","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/fac",
"FAF","First American Corporation (The)","49.95","5530523690.25","n/a","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/faf",
"FBNC","First Bancorp","35.38","1046808403.5","n/a","1987","Finance","Major Banks","http://www.nasdaq.com/symbol/fbnc",
"FNLC","First Bancorp, Inc (ME)","30.63","331493450.67","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fnlc",
"FBP","First BanCorp.","5.23","1129636339.96","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fbp",
"BUSE","First Busey Corporation","31.63","1536103390.43","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/buse",
"FBIZ","First Business Financial Services, Inc.","22.44","195566013.72","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fbiz",
"FCAP","First Capital, Inc.","35.1","117148075.2","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fcap",
"FCNCA","First Citizens BancShares, Inc.","378.1","4541134130.5","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fcnca",
"FCF","First Commonwealth Financial Corporation","14.19","1383227563.41","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fcf",
"FCBC","First Community Bancshares, Inc.","29.66","504741511.78","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fcbc",
"FCCO","First Community Corporation","20.95","140304873.5","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fcco",
"FBNK","First Connecticut Bancorp, Inc.","27.6","440088789.6","n/a","2011","Finance","Banks","http://www.nasdaq.com/symbol/fbnk",
"FDEF","First Defiance Financial Corp.","52.82","536174974.88","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fdef",
"FFBC","First Financial Bancorp.","26.3","1634611118.2","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffbc",
"FFBCW","First Financial Bancorp.","14","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffbcw",
"FFIN","First Financial Bankshares, Inc.","45.55","3014057711.6","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffin",
"THFF","First Financial Corporation Indiana","48.3","590407125","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/thff",
"FFNW","First Financial Northwest, Inc.","17.77","196174847.05","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffnw",
"FFWM","First Foundation Inc.","18.21","627584978.55","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffwm",
"FGBI","First Guaranty Bancshares, Inc.","25.96","207866444.72","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fgbi",
"FHB","First Hawaiian, Inc.","29.85","4165466457.75","n/a","2016","Finance","Major Banks","http://www.nasdaq.com/symbol/fhb",
"FHN","First Horizon National Corporation","19.22","4500280623.08","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fhn",
"INBK","First Internet Bancorp","34.55","290602710.35","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/inbk",
"INBKL","First Internet Bancorp","25.75","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/inbkl",
"FIBK","First Interstate BancSystem, Inc.","38.2","2156209199.4","n/a","2010","Finance","Major Banks","http://www.nasdaq.com/symbol/fibk",
"FRME","First Merchants Corporation","44.26","2174106480.74","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/frme",
"FMBH","First Mid-Illinois Bancshares, Inc.","38.98","487790730.56","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fmbh",
"FMBI","First Midwest Bancorp, Inc.","23.27","2390699996.1","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fmbi",
"FNWB","First Northwest Bancorp","17.09","203189965.63","n/a","2015","Finance","Banks","http://www.nasdaq.com/symbol/fnwb",
"FSFG","First Savings Financial Group, Inc.","54.47","122146469.38","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fsfg",
"FSBK","First South Bancorp Inc","18.69","177623984.79","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fsbk",
"FUNC","First United Corporation","17.15","121206338.75","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/func",
"FUSB","First US Bancshares, Inc.","11.5","69838902","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fusb",
"FSV","FirstService Corporation","68.18","2360182014.68","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/fsv",
"FPH","Five Point Holdings, LLC","13.71","853888207.95","n/a","2017","Finance","Real Estate","http://www.nasdaq.com/symbol/fph",
"FBC","Flagstar Bancorp, Inc.","35.81","2046958292.59","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fbc",
"FFIC","Flushing Financial Corporation","30.79","886873220.23","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffic",
"FNBG","FNB Bancorp","34.13","251282022.61","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fnbg",
"FOR","Forestar Group Inc","16.35","0","n/a","2017","Finance","Real Estate","http://www.nasdaq.com/symbol/for",
"FIG","Fortress Investment Group LLC","7.99","3104716223.53","n/a","2007","Finance","Investment Managers","http://www.nasdaq.com/symbol/fig",
"FMCI","Forum Merger Corporation","9.71","217091325","n/a","2017","Finance","Business Services","http://www.nasdaq.com/symbol/fmci",
"FMCIR","Forum Merger Corporation","0.389","0","n/a","2017","Finance","Business Services","http://www.nasdaq.com/symbol/fmcir",
"FMCIU","Forum Merger Corporation","10.24","0","n/a","2017","Finance","Business Services","http://www.nasdaq.com/symbol/fmciu",
"FMCIW","Forum Merger Corporation","0.405","0","n/a","2017","Finance","Business Services","http://www.nasdaq.com/symbol/fmciw",
"FSB","Franklin Financial Network, Inc.","34.95","460757733","n/a","2015","Finance","Major Banks","http://www.nasdaq.com/symbol/fsb",
"BEN","Franklin Resources, Inc.","44.67","24912521269.98","n/a","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/ben",
"FRPH","FRP Holdings, Inc.","43.55","435594372.85","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/frph",
"FSBW","FS Bancorp, Inc.","52.02","191168402.04","n/a","2012","Finance","Banks","http://www.nasdaq.com/symbol/fsbw",
"FSBC","FSB Bancorp, Inc.","16.42","31864454.96","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fsbc",
"FULT","Fulton Financial Corporation","18.95","3315131950","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fult",
"GCAP","GAIN Capital Holdings, Inc.","6.39","301875261.75","n/a","2010","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/gcap",
"GBL","Gamco Investors, Inc.","30.21","885179947.32","n/a","1999","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/gbl",
"GZT","Gazit-Globe Ltd.","9.6","1887335107.2","n/a","2011","Finance","Real Estate","http://www.nasdaq.com/symbol/gzt",
"GNW","Genworth Financial Inc","3.63","1811889572.79","n/a","2004","Finance","Life Insurance","http://www.nasdaq.com/symbol/gnw",
"GABC","German American Bancorp, Inc.","38.17","875215846.89","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/gabc",
